,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
68,2024-04-24,746244,Strikeout,strikeout,True,592273,543056,Brandon Drury,Danny Coulombe,0,35fe45b8-0122-441e-8a40-ca4851349284,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,74.0,94.0,90.0,22.0,107.0,90.0,105.0,97.0,99.0,80.0,104.0,94.0,0.12,0.14,0.321,0.293,,2.6,1.95,4.84,2.27,,91.3,85.9,,90.8,81.9,,,,0.091,0.091,0.1,0.233,0.5,0.262,0.0,0.0,0.095,,,,,,,,,,,,,,,,0.118,0.294,0.241,0.15,0.2,0.375,109.0,119.0,154.0,0.127,0.95,79.5
69,2024-04-24,746244,Groundout,field_out,True,621493,543056,Taylor Ward,Danny Coulombe,0,c62f381a-d381-49ab-a461-dfbb75155eb0,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,74.0,94.0,90.0,22.0,107.0,90.0,105.0,97.0,99.0,80.0,104.0,94.0,0.12,0.14,0.321,0.293,,2.6,1.95,4.84,2.27,,91.3,85.9,,90.8,81.9,,,,0.091,0.091,0.1,0.233,0.5,0.262,0.0,0.0,0.095,,,,,,,,,,,,,,,,0.118,0.294,0.241,0.15,0.2,0.375,109.0,119.0,154.0,0.127,0.95,79.5
70,2024-04-24,746244,Single,single,False,676059,608334,Jordan Westburg,Carson Fulmer,0,4a01fb36-447c-41b0-be67-191dec9b7fe6,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.302,0.88,,0.43,1.88,0.25,93.8,,88.0,92.9,87.5,0.164,0.269,0.378,0.194,0.29,0.231,,,,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,0.133,0.333,0.286,,,,,,
71,2024-04-24,746244,Walk,walk,False,656775,608334,Cedric Mullins,Carson Fulmer,1,8b911923-c374-4442-a8a5-babbc679e598,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.302,0.88,,0.43,1.88,0.25,93.8,,88.0,92.9,87.5,0.164,0.269,0.378,0.194,0.29,0.231,,,,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,0.133,0.333,0.286,,,,,,
72,2024-04-24,746244,Strikeout,strikeout,True,543510,608334,James McCann,Carson Fulmer,0,9f2e1415-1021-4a7c-ad40-f8b8ed951cc0,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.302,0.88,,0.43,1.88,0.25,93.8,,88.0,92.9,87.5,0.164,0.269,0.378,0.194,0.29,0.231,,,,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,0.133,0.333,0.286,,,,,,
73,2024-04-24,746244,Grounded Into DP,grounded_into_double_play,True,681297,608334,Colton Cowser,Carson Fulmer,1,381e6d04-a9e5-4768-8d7b-30f444785bc1,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.302,0.88,,0.43,1.88,0.25,93.8,,88.0,92.9,87.5,0.164,0.269,0.378,0.194,0.29,0.231,,,,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,0.133,0.333,0.286,,,,,,
74,2024-04-24,746244,Single,single,False,501303,518886,Ehire Adrianza,Craig Kimbrel,1,f0ab9e21-3e7f-4e94-bad1-f064bca98ec2,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,2.8,3.15,35.1,98.0,116.0,103.0,0.724,13.5,4.08,4.58,0.76,0.58,0.353,0.353,0.206,0.279,0.45,,,,114.0,99.0,101.0,,,,77.0,102.0,110.0,,,,,0.682,,0.067,,1.16,,,0.86,,94.2,,,,85.8,,,,0.163,0.302,0.312,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.302,0.091,0.091,0.533,122.0,96.0,106.0,0.251,1.69,84.5
75,2024-04-24,746244,Groundout,field_out,True,681351,518886,Logan O'Hoppe,Craig Kimbrel,1,a091882f-33ee-4f60-aa10-d1d76a703baa,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,2.8,3.15,35.1,98.0,116.0,103.0,0.724,13.5,4.08,4.58,0.76,0.58,0.353,0.353,0.206,0.279,0.45,,,,114.0,99.0,101.0,,,,77.0,102.0,110.0,,,,,0.682,,0.067,,1.16,,,0.86,,94.2,,,,85.8,,,,0.163,0.302,0.312,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.302,0.091,0.091,0.533,122.0,96.0,106.0,0.251,1.69,84.5
76,2024-04-24,746244,Strikeout,strikeout,True,642136,518886,Matt Thaiss,Craig Kimbrel,0,be6db382-f9db-4275-a765-d3dbe6c7dc9c,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,2.8,3.15,35.1,98.0,116.0,103.0,0.724,13.5,4.08,4.58,0.76,0.58,0.353,0.353,0.206,0.279,0.45,,,,114.0,99.0,101.0,,,,77.0,102.0,110.0,,,,,0.682,,0.067,,1.16,,,0.86,,94.2,,,,85.8,,,,0.163,0.302,0.312,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.302,0.091,0.091,0.533,122.0,96.0,106.0,0.251,1.69,84.5
77,2024-04-24,746244,Walk,walk,False,666176,518886,Jo Adell,Craig Kimbrel,0,6c1fc825-eee4-4f05-af17-b21f2420909c,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,2.8,3.15,35.1,98.0,116.0,103.0,0.724,13.5,4.08,4.58,0.76,0.58,0.353,0.353,0.206,0.279,0.45,,,,114.0,99.0,101.0,,,,77.0,102.0,110.0,,,,,0.682,,0.067,,1.16,,,0.86,,94.2,,,,85.8,,,,0.163,0.302,0.312,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.302,0.091,0.091,0.533,122.0,96.0,106.0,0.251,1.69,84.5
78,2024-04-24,746244,Caught Stealing 2B,caught_stealing_2b,True,650859,518886,Luis Rengifo,Craig Kimbrel,0,879fb188-d3a7-43ac-84f1-65519cb7b8a3,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,2.8,3.15,35.1,98.0,116.0,103.0,0.724,13.5,4.08,4.58,0.76,0.58,0.353,0.353,0.206,0.279,0.45,,,,114.0,99.0,101.0,,,,77.0,102.0,110.0,,,,,0.682,,0.067,,1.16,,,0.86,,94.2,,,,85.8,,,,0.163,0.302,0.312,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.302,0.091,0.091,0.533,122.0,96.0,106.0,0.251,1.69,84.5
