,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
69,2024-05-13,745343,Single,single,False,671218,595014,Heliot Ramos,Blake Treinen,1,9d9149f4-b1b7-4530-af30-4c04f11ba635,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,66.0,108.0,99.0,76.0,101.0,105.0,137.0,100.0,107.0,,,,0.351,0.088,,0.351,2.11,,0.43,1.1,94.3,,94.6,84.0,0.207,0.241,0.19,,,,0.158,0.263,0.541,0.143,0.143,0.143,,,,43.0,100.0,99.0,0.21,,-0.93,,90.8,,,,,0.385,0.769,0.048,,,,,,,,,,,,,,,
70,2024-05-13,745343,Strikeout,strikeout,True,656883,595014,Jakson Reetz,Blake Treinen,0,9c247e0c-3d61-474f-b91b-98568acdb8f2,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,66.0,108.0,99.0,76.0,101.0,105.0,137.0,100.0,107.0,,,,0.351,0.088,,0.351,2.11,,0.43,1.1,94.3,,94.6,84.0,0.207,0.241,0.19,,,,0.158,0.263,0.541,0.143,0.143,0.143,,,,43.0,100.0,99.0,0.21,,-0.93,,90.8,,,,,0.385,0.769,0.048,,,,,,,,,,,,,,,
71,2024-05-13,745343,Flyout,field_out,True,682641,595014,Luis Matos,Blake Treinen,1,c0275af6-8733-4229-9aaa-ea23d3b0d882,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,66.0,108.0,99.0,76.0,101.0,105.0,137.0,100.0,107.0,,,,0.351,0.088,,0.351,2.11,,0.43,1.1,94.3,,94.6,84.0,0.207,0.241,0.19,,,,0.158,0.263,0.541,0.143,0.143,0.143,,,,43.0,100.0,99.0,0.21,,-0.93,,90.8,,,,,0.385,0.769,0.048,,,,,,,,,,,,,,,
72,2024-05-13,745343,Strikeout,strikeout,True,660271,573124,Shohei Ohtani,Taylor Rogers,0,ff406b85-8f1e-4878-b721-9bdf53515f6a,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,79.0,96.0,90.0,109.0,95.0,101.0,,,,0.495,,,0.505,,,1.7,-1.03,,,93.3,79.5,0.159,0.232,0.136,,,,0.306,0.569,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2024-05-13,745343,Walk,walk,False,518692,573124,Freddie Freeman,Taylor Rogers,0,2acc4228-1365-4e43-9bcd-a36ad236e13e,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,79.0,96.0,90.0,109.0,95.0,101.0,,,,0.495,,,0.505,,,1.7,-1.03,,,93.3,79.5,0.159,0.232,0.136,,,,0.306,0.569,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2024-05-13,745343,Double,double,False,669257,573124,Will Smith,Taylor Rogers,1,4cf1181a-3ffb-456e-a156-6bc52deb0ccd,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,79.0,96.0,90.0,109.0,95.0,101.0,,,,0.495,,,0.505,,,1.7,-1.03,,,93.3,79.5,0.159,0.232,0.136,,,,0.306,0.569,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2024-05-13,745343,Strikeout,strikeout,True,571970,573124,Max Muncy,Taylor Rogers,0,4bbcd946-791c-4145-87df-7341ad0c0de3,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,79.0,96.0,90.0,109.0,95.0,101.0,,,,0.495,,,0.505,,,1.7,-1.03,,,93.3,79.5,0.159,0.232,0.136,,,,0.306,0.569,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2024-05-13,745343,Flyout,field_out,True,606192,573124,Teoscar Hernández,Taylor Rogers,0,ba54ba33-1d62-4dcd-8bf8-86ac668588ed,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,79.0,96.0,90.0,109.0,95.0,101.0,,,,0.495,,,0.505,,,1.7,-1.03,,,93.3,79.5,0.159,0.232,0.136,,,,0.306,0.569,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2024-05-13,745343,Strikeout,strikeout,True,689172,656420,Brett Wisely,J.P. Feyereisen,0,b690e55a-2ad5-4419-9ac4-22f2a9274253,656420.0,jpfeyereisen,Feyereisen,Right,J.P. Feyereisen,LAD,8.18,7.89,11.0,99.0,93.0,96.0,0.809,7.36,4.09,9.0,2.45,0.69,0.152,0.455,0.091,0.485,0.397,76.0,97.0,95.0,,,,108.0,98.0,98.0,,,,,0.475,,0.24,-2.12,,,0.9,91.7,,,84.3,,,,,,,0.25,0.375,0.368,0.316,0.579,0.17,,,,,,,,,,,,,,,,,,,108.0,102.0,98.0,0.285,-1.17,87.5,0.214,0.643,0.174,,,,,,
78,2024-05-13,745343,Walk,walk,False,573262,656420,Mike Yastrzemski,J.P. Feyereisen,0,c62ea335-eb1c-4f5f-8a6e-c6d888abb652,656420.0,jpfeyereisen,Feyereisen,Right,J.P. Feyereisen,LAD,8.18,7.89,11.0,99.0,93.0,96.0,0.809,7.36,4.09,9.0,2.45,0.69,0.152,0.455,0.091,0.485,0.397,76.0,97.0,95.0,,,,108.0,98.0,98.0,,,,,0.475,,0.24,-2.12,,,0.9,91.7,,,84.3,,,,,,,0.25,0.375,0.368,0.316,0.579,0.17,,,,,,,,,,,,,,,,,,,108.0,102.0,98.0,0.285,-1.17,87.5,0.214,0.643,0.174,,,,,,
79,2024-05-13,745343,Grounded Into DP,grounded_into_double_play,True,642731,656420,Thairo Estrada,J.P. Feyereisen,1,f8261b59-941a-4620-bc11-70a3a908b0cc,656420.0,jpfeyereisen,Feyereisen,Right,J.P. Feyereisen,LAD,8.18,7.89,11.0,99.0,93.0,96.0,0.809,7.36,4.09,9.0,2.45,0.69,0.152,0.455,0.091,0.485,0.397,76.0,97.0,95.0,,,,108.0,98.0,98.0,,,,,0.475,,0.24,-2.12,,,0.9,91.7,,,84.3,,,,,,,0.25,0.375,0.368,0.316,0.579,0.17,,,,,,,,,,,,,,,,,,,108.0,102.0,98.0,0.285,-1.17,87.5,0.214,0.643,0.174,,,,,,
