,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
62,2024-08-16,746189,Walk,walk,False,606115,519043,Orlando Arcia,Matt Moore,0,3f80f034-cfc4-445e-b187-32a7c6ce22cc,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,5.03,4.41,48.1,93.0,110.0,94.0,0.763,7.63,4.84,7.26,2.05,0.56,0.234,0.376,0.184,0.305,0.416,82.0,92.0,86.0,,,,,,,116.0,92.0,95.0,,,,,0.501,,,0.176,1.04,,,,-0.34,92.7,,,,82.1,,,,0.148,0.296,0.364,0.195,0.364,0.21,,,,,,,,,,,,,0.007,,-33.15,,88.2,,,,,153.0,96.0,106.0,0.315,-1.8,82.8,0.247,0.507,0.324,,,
63,2024-08-16,746189,Pop Out,field_out,True,594807,519043,Adam Duvall,Matt Moore,0,2ed07881-647d-4842-adf0-d8428046fb22,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,5.03,4.41,48.1,93.0,110.0,94.0,0.763,7.63,4.84,7.26,2.05,0.56,0.234,0.376,0.184,0.305,0.416,82.0,92.0,86.0,,,,,,,116.0,92.0,95.0,,,,,0.501,,,0.176,1.04,,,,-0.34,92.7,,,,82.1,,,,0.148,0.296,0.364,0.195,0.364,0.21,,,,,,,,,,,,,0.007,,-33.15,,88.2,,,,,153.0,96.0,106.0,0.315,-1.8,82.8,0.247,0.507,0.324,,,
64,2024-08-16,746189,Single,single,False,657656,519043,Ramón Laureano,Matt Moore,1,0fce86ff-9126-471d-ad9d-4860f3a4f303,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,5.03,4.41,48.1,93.0,110.0,94.0,0.763,7.63,4.84,7.26,2.05,0.56,0.234,0.376,0.184,0.305,0.416,82.0,92.0,86.0,,,,,,,116.0,92.0,95.0,,,,,0.501,,,0.176,1.04,,,,-0.34,92.7,,,,82.1,,,,0.148,0.296,0.364,0.195,0.364,0.21,,,,,,,,,,,,,0.007,,-33.15,,88.2,,,,,153.0,96.0,106.0,0.315,-1.8,82.8,0.247,0.507,0.324,,,
65,2024-08-16,746189,Grounded Into DP,grounded_into_double_play,True,593160,690829,Whit Merrifield,Ben Joyce,1,4f147f8c-beb6-43be-a73b-d3c1d62b158d,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.27,3.22,31.2,94.0,117.0,96.0,0.737,8.24,3.98,6.82,0.28,2.58,0.271,0.376,0.224,0.282,0.448,123.0,96.0,94.0,102.0,99.0,97.0,142.0,89.0,105.0,,,,,,,0.378,0.44,,0.154,,0.49,,2.2,0.13,,102.0,,97.0,86.2,,0.243,0.243,0.258,,,,0.203,0.288,0.286,,,,0.231,0.231,0.308,,,,,,,,,,,,,,,,112.0,88.0,103.0,0.028,5.75,91.7,0.0,0.0,0.333,,,
66,2024-08-16,746189,Strikeout,strikeout,True,694359,592426,Niko Kavadas,Luke Jackson,0,16460dad-cea2-4b08-bc7d-bcf4a1b83144,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,98.0,98.0,98.0,,,,142.0,91.0,110.0,,,,,,,,0.32,,0.519,,-0.42,,,-0.66,,94.7,,,87.3,,,,,0.267,0.367,0.267,0.255,0.383,0.245,,,,0.28,0.48,0.286,134.0,105.0,118.0,92.0,87.0,73.0,0.01,0.15,-3.27,0.61,90.6,84.5,,,,,,,,,,,,,,,
67,2024-08-16,746189,Strikeout,strikeout,True,681351,592426,Logan O'Hoppe,Luke Jackson,0,bd3cb658-7e31-4a9d-a2e5-e25db0217247,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,98.0,98.0,98.0,,,,142.0,91.0,110.0,,,,,,,,0.32,,0.519,,-0.42,,,-0.66,,94.7,,,87.3,,,,,0.267,0.367,0.267,0.255,0.383,0.245,,,,0.28,0.48,0.286,134.0,105.0,118.0,92.0,87.0,73.0,0.01,0.15,-3.27,0.61,90.6,84.5,,,,,,,,,,,,,,,
68,2024-08-16,746189,Groundout,field_out,True,592273,592426,Brandon Drury,Luke Jackson,0,2038bc10-056f-45aa-9519-379ec49a5aed,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,98.0,98.0,98.0,,,,142.0,91.0,110.0,,,,,,,,0.32,,0.519,,-0.42,,,-0.66,,94.7,,,87.3,,,,,0.267,0.367,0.267,0.255,0.383,0.245,,,,0.28,0.48,0.286,134.0,105.0,118.0,92.0,87.0,73.0,0.01,0.15,-3.27,0.61,90.6,84.5,,,,,,,,,,,,,,,
69,2024-08-16,746189,Strikeout,strikeout,True,671739,690829,Michael Harris II,Ben Joyce,0,b982a870-eb5a-43ff-989c-4b7044d2d88c,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.27,3.22,31.2,94.0,117.0,96.0,0.737,8.24,3.98,6.82,0.28,2.58,0.271,0.376,0.224,0.282,0.448,123.0,96.0,94.0,102.0,99.0,97.0,142.0,89.0,105.0,,,,,,,0.378,0.44,,0.154,,0.49,,2.2,0.13,,102.0,,97.0,86.2,,0.243,0.243,0.258,,,,0.203,0.288,0.286,,,,0.231,0.231,0.308,,,,,,,,,,,,,,,,112.0,88.0,103.0,0.028,5.75,91.7,0.0,0.0,0.333,,,
70,2024-08-16,746189,Flyout,field_out,True,663586,690829,Austin Riley,Ben Joyce,0,4a2a003c-b830-4a4b-8ed2-892e8265f16a,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.27,3.22,31.2,94.0,117.0,96.0,0.737,8.24,3.98,6.82,0.28,2.58,0.271,0.376,0.224,0.282,0.448,123.0,96.0,94.0,102.0,99.0,97.0,142.0,89.0,105.0,,,,,,,0.378,0.44,,0.154,,0.49,,2.2,0.13,,102.0,,97.0,86.2,,0.243,0.243,0.258,,,,0.203,0.288,0.286,,,,0.231,0.231,0.308,,,,,,,,,,,,,,,,112.0,88.0,103.0,0.028,5.75,91.7,0.0,0.0,0.333,,,
71,2024-08-16,746189,Single,single,False,542303,690829,Marcell Ozuna,Ben Joyce,0,73a165b5-7706-4da4-a217-01a49dfafdf0,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.27,3.22,31.2,94.0,117.0,96.0,0.737,8.24,3.98,6.82,0.28,2.58,0.271,0.376,0.224,0.282,0.448,123.0,96.0,94.0,102.0,99.0,97.0,142.0,89.0,105.0,,,,,,,0.378,0.44,,0.154,,0.49,,2.2,0.13,,102.0,,97.0,86.2,,0.243,0.243,0.258,,,,0.203,0.288,0.286,,,,0.231,0.231,0.308,,,,,,,,,,,,,,,,112.0,88.0,103.0,0.028,5.75,91.7,0.0,0.0,0.333,,,
72,2024-08-16,746189,Groundout,field_out,True,621566,690829,Matt Olson,Ben Joyce,0,48c7cc6a-ed8b-4cdb-b745-2196eaa79408,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.27,3.22,31.2,94.0,117.0,96.0,0.737,8.24,3.98,6.82,0.28,2.58,0.271,0.376,0.224,0.282,0.448,123.0,96.0,94.0,102.0,99.0,97.0,142.0,89.0,105.0,,,,,,,0.378,0.44,,0.154,,0.49,,2.2,0.13,,102.0,,97.0,86.2,,0.243,0.243,0.258,,,,0.203,0.288,0.286,,,,0.231,0.231,0.308,,,,,,,,,,,,,,,,112.0,88.0,103.0,0.028,5.75,91.7,0.0,0.0,0.333,,,
