,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
68,2024-08-04,745468,Strikeout,strikeout,True,663698,571670,Joey Bart,Dylan Floro,0,6ecac894-b588-410a-9b93-24b77ed978d6,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,,,,83.0,107.0,97.0,77.0,107.0,97.0,73.0,99.0,91.0,0.464,0.17,0.282,,0.084,2.56,2.24,1.22,,-1.62,89.9,83.9,90.1,83.5,,0.175,0.175,0.197,0.252,0.333,0.08,0.204,0.278,0.324,,,,0.35,0.35,0.229,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-08-04,745468,Flyout,field_out,True,678225,571670,Ji Hwan Bae,Dylan Floro,0,4c7b612f-f781-4bbc-a319-122acf8ac8ff,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,,,,83.0,107.0,97.0,77.0,107.0,97.0,73.0,99.0,91.0,0.464,0.17,0.282,,0.084,2.56,2.24,1.22,,-1.62,89.9,83.9,90.1,83.5,,0.175,0.175,0.197,0.252,0.333,0.08,0.204,0.278,0.324,,,,0.35,0.35,0.229,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-08-04,745468,Groundout,field_out,True,682998,663765,Corbin Carroll,Jake Woodford,0,ff1a4075-2e5c-4fdf-943b-00cb5e107102,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,0.0,0.0,0.1,84.0,92.0,88.0,0.196,-0.86,88.5,0.292,0.5,0.125,0.25,0.475,0.282,,,,,,,,,,,,
71,2024-08-04,745468,Home Run,home_run,False,606466,663765,Ketel Marte,Jake Woodford,0,221c94cd-abd3-4e73-aa74-91488e88fe96,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,0.0,0.0,0.1,84.0,92.0,88.0,0.196,-0.86,88.5,0.292,0.5,0.125,0.25,0.475,0.282,,,,,,,,,,,,
72,2024-08-04,745468,Lineout,field_out,True,592626,663765,Joc Pederson,Jake Woodford,0,2a27ee77-543e-4695-8b42-a5a9e2931929,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,0.0,0.0,0.1,84.0,92.0,88.0,0.196,-0.86,88.5,0.292,0.5,0.125,0.25,0.475,0.282,,,,,,,,,,,,
73,2024-08-04,745468,Lineout,field_out,True,605137,663765,Josh Bell,Jake Woodford,0,eeefbddc-875b-45ec-8e38-076d6abe7582,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,0.0,0.0,0.1,84.0,92.0,88.0,0.196,-0.86,88.5,0.292,0.5,0.125,0.25,0.475,0.282,,,,,,,,,,,,
74,2024-08-04,745468,Walk,walk,False,457705,657044,Andrew McCutchen,Ryan Thompson,0,d1290662-3c00-4857-bd9d-bcb91045014b,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,0.656,0.106,0.237,,,0.95,0.9,0.66,,,92.6,,91.0,79.0,,0.1,0.2,0.256,0.262,0.39,0.163,0.2,0.333,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2024-08-04,745468,Single,single,False,518735,657044,Yasmani Grandal,Ryan Thompson,1,a8345219-c29f-4e85-9746-7e35714a89b9,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,0.656,0.106,0.237,,,0.95,0.9,0.66,,,92.6,,91.0,79.0,,0.1,0.2,0.256,0.262,0.39,0.163,0.2,0.333,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2024-08-04,745468,Bunt Pop Out,field_out,True,643396,657044,Isiah Kiner-Falefa,Ryan Thompson,0,718f310e-077f-40a7-98d5-dba95c28da10,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,0.656,0.106,0.237,,,0.95,0.9,0.66,,,92.6,,91.0,79.0,,0.1,0.2,0.256,0.262,0.39,0.163,0.2,0.333,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2024-08-04,745468,Single,single,False,668804,657044,Bryan Reynolds,Ryan Thompson,1,ea97c997-9c96-4719-9f3a-21a2c1b64ef4,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,0.656,0.106,0.237,,,0.95,0.9,0.66,,,92.6,,91.0,79.0,,0.1,0.2,0.256,0.262,0.39,0.163,0.2,0.333,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2024-08-04,745468,Strikeout,strikeout,True,665833,640462,Oneil Cruz,A.J. Puk,0,211420c0-490b-4594-9bc0-557fa5951fda,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,3.43,2.95,57.2,102.0,114.0,105.0,0.731,10.14,3.9,6.71,0.47,0.97,0.227,0.4,0.213,0.28,0.456,118.0,111.0,110.0,,,,122.0,103.0,106.0,108.0,95.0,95.0,102.0,106.0,111.0,0.172,0.414,0.364,,0.018,2.6,-0.37,-0.09,,-1.92,95.3,90.3,94.6,83.4,,0.132,0.176,0.303,0.294,0.471,0.108,0.179,0.231,0.471,,,,0.4,0.4,0.4,,,,,,,,,,0.229,0.543,0.262,116.0,103.0,113.0,0.031,-4.01,84.4,0.444,0.667,0.111,,,
79,2024-08-04,745468,Flyout,field_out,True,650559,640462,Bryan De La Cruz,A.J. Puk,0,1549d807-67ab-45f4-9e58-ae115a013e49,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,3.43,2.95,57.2,102.0,114.0,105.0,0.731,10.14,3.9,6.71,0.47,0.97,0.227,0.4,0.213,0.28,0.456,118.0,111.0,110.0,,,,122.0,103.0,106.0,108.0,95.0,95.0,102.0,106.0,111.0,0.172,0.414,0.364,,0.018,2.6,-0.37,-0.09,,-1.92,95.3,90.3,94.6,83.4,,0.132,0.176,0.303,0.294,0.471,0.108,0.179,0.231,0.471,,,,0.4,0.4,0.4,,,,,,,,,,0.229,0.543,0.262,116.0,103.0,113.0,0.031,-4.01,84.4,0.444,0.667,0.111,,,
