,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff
68,2024-08-10,746761,Strikeout,strikeout,True,673548,608678,Seiya Suzuki,Dominic Leone,0,97e20a3e-26fb-42d2-805d-0acbae878132,608678.0,dominicleone,Leone,Right,Dominic Leone,CHW,6.63,5.86,19.0,97.0,105.0,96.0,0.645,8.05,6.63,9.47,1.89,1.87,0.259,0.448,0.155,0.276,0.321,112.0,95.0,92.0,,,,102.0,105.0,103.0,99.0,111.0,107.0,123.0,84.0,93.0,85.0,95.0,92.0,0.083,0.266,0.15,0.241,,0.26,-1.38,-2.45,-5.36,-0.9,,0.36,94.9,90.7,90.8,93.9,84.9,,0.333,0.556,0.298,0.25,1.0,0.455,0.2,0.25,0.439,,,,0.273,0.545,0.5,0.385,0.692,0.0,,,,,,,0.0,0.0,0.7,,,,,,,,,
69,2024-08-10,746761,Lineout,field_out,True,683734,605347,Andrew Vaughn,Jorge López,0,e61b3fe5-9b6a-4868-a1f1-3e7fe619c851,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,2.39,3.52,49.0,101.0,109.0,102.0,0.792,8.08,3.31,7.71,0.73,1.5,0.301,0.353,0.176,0.309,0.454,107.0,109.0,108.0,,,,75.0,104.0,93.0,109.0,98.0,99.0,141.0,101.0,111.0,,,,0.379,0.197,,0.178,,0.111,2.36,,0.27,2.44,,3.14,95.7,,87.4,95.5,86.6,,0.214,0.381,0.154,,,,0.115,0.115,0.298,0.333,0.583,0.182,0.103,0.138,0.35,0.322,0.441,0.168,,,,,,,,,,116.0,99.0,106.0,0.136,-3.34,83.0,,,
70,2024-08-10,746761,Single,single,False,657757,605347,Gavin Sheets,Jorge López,0,a40e565c-1770-4aaa-9f7d-95c55f60c7ae,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,2.39,3.52,49.0,101.0,109.0,102.0,0.792,8.08,3.31,7.71,0.73,1.5,0.301,0.353,0.176,0.309,0.454,107.0,109.0,108.0,,,,75.0,104.0,93.0,109.0,98.0,99.0,141.0,101.0,111.0,,,,0.379,0.197,,0.178,,0.111,2.36,,0.27,2.44,,3.14,95.7,,87.4,95.5,86.6,,0.214,0.381,0.154,,,,0.115,0.115,0.298,0.333,0.583,0.182,0.103,0.138,0.35,0.322,0.441,0.168,,,,,,,,,,116.0,99.0,106.0,0.136,-3.34,83.0,,,
71,2024-08-10,746761,Walk,walk,False,678246,605347,Miguel Vargas,Jorge López,1,0d03ebe1-6ab8-40c9-bd91-8abfbf852c68,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,2.39,3.52,49.0,101.0,109.0,102.0,0.792,8.08,3.31,7.71,0.73,1.5,0.301,0.353,0.176,0.309,0.454,107.0,109.0,108.0,,,,75.0,104.0,93.0,109.0,98.0,99.0,141.0,101.0,111.0,,,,0.379,0.197,,0.178,,0.111,2.36,,0.27,2.44,,3.14,95.7,,87.4,95.5,86.6,,0.214,0.381,0.154,,,,0.115,0.115,0.298,0.333,0.583,0.182,0.103,0.138,0.35,0.322,0.441,0.168,,,,,,,,,,116.0,99.0,106.0,0.136,-3.34,83.0,,,
72,2024-08-10,746761,Strikeout,strikeout,True,686676,605347,Korey Lee,Jorge López,0,c81db2a3-eee5-4da6-8476-6f9b1afa94af,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,2.39,3.52,49.0,101.0,109.0,102.0,0.792,8.08,3.31,7.71,0.73,1.5,0.301,0.353,0.176,0.309,0.454,107.0,109.0,108.0,,,,75.0,104.0,93.0,109.0,98.0,99.0,141.0,101.0,111.0,,,,0.379,0.197,,0.178,,0.111,2.36,,0.27,2.44,,3.14,95.7,,87.4,95.5,86.6,,0.214,0.381,0.154,,,,0.115,0.115,0.298,0.333,0.583,0.182,0.103,0.138,0.35,0.322,0.441,0.168,,,,,,,,,,116.0,99.0,106.0,0.136,-3.34,83.0,,,
73,2024-08-10,746761,Strikeout,strikeout,True,667452,605347,Corey Julks,Jorge López,0,fd1fcc9b-268b-4d05-a329-d8f62703c81e,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,2.39,3.52,49.0,101.0,109.0,102.0,0.792,8.08,3.31,7.71,0.73,1.5,0.301,0.353,0.176,0.309,0.454,107.0,109.0,108.0,,,,75.0,104.0,93.0,109.0,98.0,99.0,141.0,101.0,111.0,,,,0.379,0.197,,0.178,,0.111,2.36,,0.27,2.44,,3.14,95.7,,87.4,95.5,86.6,,0.214,0.381,0.154,,,,0.115,0.115,0.298,0.333,0.583,0.182,0.103,0.138,0.35,0.322,0.441,0.168,,,,,,,,,,116.0,99.0,106.0,0.136,-3.34,83.0,,,
74,2024-08-10,746761,Flyout,field_out,True,641355,621051,Cody Bellinger,Steven Wilson,0,302091b1-b6cc-43b8-892b-6bb855e87568,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,108.0,82.0,94.0,,,,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,0.398,0.01,0.512,,0.08,-1.51,-1.44,,-0.66,,-0.67,93.5,86.6,81.7,,82.3,,0.245,0.51,0.165,,,,0.143,0.143,0.267,,,,,,,,,,,,,,,,0.222,0.472,0.304,,,,,,,,,
75,2024-08-10,746761,Lineout,field_out,True,670623,621051,Isaac Paredes,Steven Wilson,0,69a510ca-bbdf-4a42-b918-910e26c32b28,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,108.0,82.0,94.0,,,,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,0.398,0.01,0.512,,0.08,-1.51,-1.44,,-0.66,,-0.67,93.5,86.6,81.7,,82.3,,0.245,0.51,0.165,,,,0.143,0.143,0.267,,,,,,,,,,,,,,,,0.222,0.472,0.304,,,,,,,,,
76,2024-08-10,746761,Flyout,field_out,True,663538,621051,Nico Hoerner,Steven Wilson,0,c0559d64-e66e-4a6e-96c9-9d19d760fb86,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,CHW,5.71,5.42,34.2,93.0,115.0,98.0,0.788,8.83,6.75,7.53,2.08,0.42,0.27,0.48,0.28,0.33,0.408,108.0,82.0,94.0,,,,105.0,89.0,91.0,,,,125.0,97.0,103.0,43.0,69.0,67.0,,0.398,0.01,0.512,,0.08,-1.51,-1.44,,-0.66,,-0.67,93.5,86.6,81.7,,82.3,,0.245,0.51,0.165,,,,0.143,0.143,0.267,,,,,,,,,,,,,,,,0.222,0.472,0.304,,,,,,,,,
77,2024-08-10,746761,Field Error,field_error,False,681460,593576,Brooks Baldwin,Héctor Neris,0,23b6aef3-ba59-4bef-9221-0390656b6703,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,0.08,0.486,,0.038,,,0.33,,0.91,-3.98,,,93.0,,,92.9,85.6,,0.235,0.432,0.163,,,,,,,,,,0.667,1.333,0.4,0.308,0.385,0.033,86.0,96.0,108.0,0.396,-0.56,82.9,,,,,,,,,,0.216,0.297,0.358
78,2024-08-10,746761,Flyout,field_out,True,672820,593576,Lenyn Sosa,Héctor Neris,0,715a4412-e9dd-4ad9-9d9c-26ce9f7c2633,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,0.08,0.486,,0.038,,,0.33,,0.91,-3.98,,,93.0,,,92.9,85.6,,0.235,0.432,0.163,,,,,,,,,,0.667,1.333,0.4,0.308,0.385,0.033,86.0,96.0,108.0,0.396,-0.56,82.9,,,,,,,,,,0.216,0.297,0.358
79,2024-08-10,746761,Strikeout,strikeout,True,673357,593576,Luis Robert Jr.,Héctor Neris,0,38f3d7c6-ad66-427c-9744-09eb6dc4f0d5,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,0.08,0.486,,0.038,,,0.33,,0.91,-3.98,,,93.0,,,92.9,85.6,,0.235,0.432,0.163,,,,,,,,,,0.667,1.333,0.4,0.308,0.385,0.033,86.0,96.0,108.0,0.396,-0.56,82.9,,,,,,,,,,0.216,0.297,0.358
80,2024-08-10,746761,Strikeout,strikeout,True,643217,593576,Andrew Benintendi,Héctor Neris,0,b4247566-6721-403f-9f20-29a569b27ca5,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,0.08,0.486,,0.038,,,0.33,,0.91,-3.98,,,93.0,,,92.9,85.6,,0.235,0.432,0.163,,,,,,,,,,0.667,1.333,0.4,0.308,0.385,0.033,86.0,96.0,108.0,0.396,-0.56,82.9,,,,,,,,,,0.216,0.297,0.358
