,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,vKC,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,SL_ba,SL_slg,SL_whiff
60,2024-08-01,746849,Groundout,field_out,True,686780,663878,Pedro Pagés,Nate Pearson,0,9344a91f-104f-48c5-a32b-f1ba8259b181,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,,,,76.0,153.0,162.0,0.014,0.465,,0.001,0.407,0.113,,,-1.71,,16.54,-20.24,1.35,-0.37,,,97.5,,88.3,,97.2,87.8,80.7,,0.311,0.528,0.176,,,,,,,,,,0.2,0.32,0.37,,,,0.5,2.0,0.125,,,,0.188,0.362,0.406
61,2024-08-01,746849,Strikeout,strikeout,True,623520,668941,David Bote,JoJo Romero,0,d5b629ad-a01c-4e44-b1e4-fef740ad840a,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.73,4.56,52.2,97.0,86.0,96.0,0.763,7.86,2.05,7.35,1.03,1.47,0.268,0.456,0.148,0.309,0.404,73.0,99.0,91.0,,,,71.0,97.0,91.0,70.0,100.0,95.0,115.0,92.0,103.0,,,,,,,0.383,0.107,,,0.331,,,0.179,-1.76,,,1.65,2.3,,,-3.21,95.0,,,85.9,93.9,84.0,,,0.333,0.4,0.146,,,,,,,0.361,0.694,0.278,,,,,,,0.254,0.338,0.083,,,,0.099,0.211,0.437
62,2024-08-01,746849,Strikeout,strikeout,True,664023,668941,Ian Happ,JoJo Romero,0,b3101c5a-a42a-4920-a402-83de05979112,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.73,4.56,52.2,97.0,86.0,96.0,0.763,7.86,2.05,7.35,1.03,1.47,0.268,0.456,0.148,0.309,0.404,73.0,99.0,91.0,,,,71.0,97.0,91.0,70.0,100.0,95.0,115.0,92.0,103.0,,,,,,,0.383,0.107,,,0.331,,,0.179,-1.76,,,1.65,2.3,,,-3.21,95.0,,,85.9,93.9,84.0,,,0.333,0.4,0.146,,,,,,,0.361,0.694,0.278,,,,,,,0.254,0.338,0.083,,,,0.099,0.211,0.437
63,2024-08-01,746849,Lineout,field_out,True,621550,668941,Patrick Wisdom,JoJo Romero,0,4a7a070f-8591-416a-bcda-ff731263c798,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.73,4.56,52.2,97.0,86.0,96.0,0.763,7.86,2.05,7.35,1.03,1.47,0.268,0.456,0.148,0.309,0.404,73.0,99.0,91.0,,,,71.0,97.0,91.0,70.0,100.0,95.0,115.0,92.0,103.0,,,,,,,0.383,0.107,,,0.331,,,0.179,-1.76,,,1.65,2.3,,,-3.21,95.0,,,85.9,93.9,84.0,,,0.333,0.4,0.146,,,,,,,0.361,0.694,0.278,,,,,,,0.254,0.338,0.083,,,,0.099,0.211,0.437
64,2024-08-01,746849,Single,single,False,672279,663878,Michael Siani,Nate Pearson,0,03b51fae-47a9-400d-b654-f6b7598d526f,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,,,,76.0,153.0,162.0,0.014,0.465,,0.001,0.407,0.113,,,-1.71,,16.54,-20.24,1.35,-0.37,,,97.5,,88.3,,97.2,87.8,80.7,,0.311,0.528,0.176,,,,,,,,,,0.2,0.32,0.37,,,,0.5,2.0,0.125,,,,0.188,0.362,0.406
65,2024-08-01,746849,Groundout,field_out,True,691026,663878,Masyn Winn,Nate Pearson,1,9d75a9c5-4ee6-4c81-a2d9-c37306ccd730,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,,,,76.0,153.0,162.0,0.014,0.465,,0.001,0.407,0.113,,,-1.71,,16.54,-20.24,1.35,-0.37,,,97.5,,88.3,,97.2,87.8,80.7,,0.311,0.528,0.176,,,,,,,,,,0.2,0.32,0.37,,,,0.5,2.0,0.125,,,,0.188,0.362,0.406
66,2024-08-01,746849,Flyout,field_out,True,575929,663878,Willson Contreras,Nate Pearson,1,fdd6a687-cd57-4223-9a32-d456f778b37b,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,,,,76.0,153.0,162.0,0.014,0.465,,0.001,0.407,0.113,,,-1.71,,16.54,-20.24,1.35,-0.37,,,97.5,,88.3,,97.2,87.8,80.7,,0.311,0.528,0.176,,,,,,,,,,0.2,0.32,0.37,,,,0.5,2.0,0.125,,,,0.188,0.362,0.406
67,2024-08-01,746849,Lineout,field_out,True,502671,663878,Paul Goldschmidt,Nate Pearson,0,44bd30db-d630-4dd6-a587-0c33df0d95ca,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,,,,76.0,153.0,162.0,0.014,0.465,,0.001,0.407,0.113,,,-1.71,,16.54,-20.24,1.35,-0.37,,,97.5,,88.3,,97.2,87.8,80.7,,0.311,0.528,0.176,,,,,,,,,,0.2,0.32,0.37,,,,0.5,2.0,0.125,,,,0.188,0.362,0.406
68,2024-08-01,746849,Pop Out,field_out,True,673548,664854,Seiya Suzuki,Ryan Helsley,0,2b94c3f0-2bfe-4fb6-9ae8-dc8b72db4079,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.38,2.92,56.2,99.0,141.0,110.0,0.678,9.85,3.49,7.15,0.48,0.97,0.291,0.338,0.169,0.297,0.466,,,,104.0,99.0,113.0,132.0,96.0,103.0,,,,154.0,102.0,116.0,,,,,,,,0.457,,,0.482,0.062,,,0.33,,,,2.82,0.4,,,99.6,,,,,89.1,81.0,,0.291,0.372,0.195,,,,,,,,,,0.167,0.417,0.357,,,,,,,,,,0.168,0.196,0.498
69,2024-08-01,746849,Home Run,home_run,False,641355,664854,Cody Bellinger,Ryan Helsley,0,0e133481-0866-4015-8256-66f7ec0dd9f9,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.38,2.92,56.2,99.0,141.0,110.0,0.678,9.85,3.49,7.15,0.48,0.97,0.291,0.338,0.169,0.297,0.466,,,,104.0,99.0,113.0,132.0,96.0,103.0,,,,154.0,102.0,116.0,,,,,,,,0.457,,,0.482,0.062,,,0.33,,,,2.82,0.4,,,99.6,,,,,89.1,81.0,,0.291,0.372,0.195,,,,,,,,,,0.167,0.417,0.357,,,,,,,,,,0.168,0.196,0.498
70,2024-08-01,746849,Groundout,field_out,True,670623,664854,Isaac Paredes,Ryan Helsley,0,a49d0826-2236-4b22-a6fa-c4e5da264c0b,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.38,2.92,56.2,99.0,141.0,110.0,0.678,9.85,3.49,7.15,0.48,0.97,0.291,0.338,0.169,0.297,0.466,,,,104.0,99.0,113.0,132.0,96.0,103.0,,,,154.0,102.0,116.0,,,,,,,,0.457,,,0.482,0.062,,,0.33,,,,2.82,0.4,,,99.6,,,,,89.1,81.0,,0.291,0.372,0.195,,,,,,,,,,0.167,0.417,0.357,,,,,,,,,,0.168,0.196,0.498
71,2024-08-01,746849,Single,single,False,663538,664854,Nico Hoerner,Ryan Helsley,0,728b79c9-87ba-4f1d-a598-139f7248f525,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.38,2.92,56.2,99.0,141.0,110.0,0.678,9.85,3.49,7.15,0.48,0.97,0.291,0.338,0.169,0.297,0.466,,,,104.0,99.0,113.0,132.0,96.0,103.0,,,,154.0,102.0,116.0,,,,,,,,0.457,,,0.482,0.062,,,0.33,,,,2.82,0.4,,,99.6,,,,,89.1,81.0,,0.291,0.372,0.195,,,,,,,,,,0.167,0.417,0.357,,,,,,,,,,0.168,0.196,0.498
72,2024-08-01,746849,Double,double,False,621020,664854,Dansby Swanson,Ryan Helsley,1,258d6d94-fee1-4e96-a857-ff7a1f53da27,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.38,2.92,56.2,99.0,141.0,110.0,0.678,9.85,3.49,7.15,0.48,0.97,0.291,0.338,0.169,0.297,0.466,,,,104.0,99.0,113.0,132.0,96.0,103.0,,,,154.0,102.0,116.0,,,,,,,,0.457,,,0.482,0.062,,,0.33,,,,2.82,0.4,,,99.6,,,,,89.1,81.0,,0.291,0.372,0.195,,,,,,,,,,0.167,0.417,0.357,,,,,,,,,,0.168,0.196,0.498
73,2024-08-01,746849,Double,double,False,643565,664854,Mike Tauchman,Ryan Helsley,1,89d97ae4-d03a-4e72-a79b-200ff059fff1,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.38,2.92,56.2,99.0,141.0,110.0,0.678,9.85,3.49,7.15,0.48,0.97,0.291,0.338,0.169,0.297,0.466,,,,104.0,99.0,113.0,132.0,96.0,103.0,,,,154.0,102.0,116.0,,,,,,,,0.457,,,0.482,0.062,,,0.33,,,,2.82,0.4,,,99.6,,,,,89.1,81.0,,0.291,0.372,0.195,,,,,,,,,,0.167,0.417,0.357,,,,,,,,,,0.168,0.196,0.498
