,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
71,2024-07-07,744832,Strikeout,strikeout,True,660766,688297,Juan Yepez,Chris Roycroft,0,b76d8a05-68b0-45e8-9485-84c040cc856f,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,114.0,107.0,105.0,128.0,96.0,108.0,,,,0.295,0.211,,,2.02,-1.13,,,95.5,,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,109.0,103.0,107.0,,,,0.495,,,,0.03,,,96.0,,0.286,0.327,0.161,,,
72,2024-07-07,744832,Groundout,field_out,True,702358,688297,Trey Lipscomb,Chris Roycroft,0,05978133-7dff-4737-960e-a5cfeebe124b,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,114.0,107.0,105.0,128.0,96.0,108.0,,,,0.295,0.211,,,2.02,-1.13,,,95.5,,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,109.0,103.0,107.0,,,,0.495,,,,0.03,,,96.0,,0.286,0.327,0.161,,,
73,2024-07-07,744832,Field Error,field_error,False,502671,663432,Paul Goldschmidt,Tanner Rainey,0,6a8c35aa-5eef-4c91-8fab-122674a244fb,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,87.0,76.0,73.0,109.0,97.0,100.0,102.0,85.0,89.0,,,,0.68,0.295,,0.025,-0.62,-2.34,,-6.91,93.7,85.6,86.4,,0.253,0.518,0.22,,,,0.286,0.286,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2024-07-07,744832,Flyout,field_out,True,571448,663432,Nolan Arenado,Tanner Rainey,0,e0d7126f-6fba-4030-8c6f-640052b6d1da,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,87.0,76.0,73.0,109.0,97.0,100.0,102.0,85.0,89.0,,,,0.68,0.295,,0.025,-0.62,-2.34,,-6.91,93.7,85.6,86.4,,0.253,0.518,0.22,,,,0.286,0.286,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2024-07-07,744832,Flyout,field_out,True,680977,663432,Brendan Donovan,Tanner Rainey,0,033cf9d4-5b70-490c-83b8-23f14d07f1a6,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,87.0,76.0,73.0,109.0,97.0,100.0,102.0,85.0,89.0,,,,0.68,0.295,,0.025,-0.62,-2.34,,-6.91,93.7,85.6,86.4,,0.253,0.518,0.22,,,,0.286,0.286,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2024-07-07,744832,Walk,walk,False,669357,663432,Nolan Gorman,Tanner Rainey,1,884fe469-19c8-4b99-9ea8-ea7aafb7542c,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,87.0,76.0,73.0,109.0,97.0,100.0,102.0,85.0,89.0,,,,0.68,0.295,,0.025,-0.62,-2.34,,-6.91,93.7,85.6,86.4,,0.253,0.518,0.22,,,,0.286,0.286,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2024-07-07,744832,Strikeout,strikeout,True,666185,663432,Dylan Carlson,Tanner Rainey,0,d03096d6-c888-4b7e-ac36-d53d15ee6fbc,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,87.0,76.0,73.0,109.0,97.0,100.0,102.0,85.0,89.0,,,,0.68,0.295,,0.025,-0.62,-2.34,,-6.91,93.7,85.6,86.4,,0.253,0.518,0.22,,,,0.286,0.286,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2024-07-07,744832,Groundout,field_out,True,656180,688297,Riley Adams,Chris Roycroft,0,eaa6261e-8d32-49d8-be43-0616b64d5ee7,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,114.0,107.0,105.0,128.0,96.0,108.0,,,,0.295,0.211,,,2.02,-1.13,,,95.5,,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,109.0,103.0,107.0,,,,0.495,,,,0.03,,,96.0,,0.286,0.327,0.161,,,
79,2024-07-07,744832,Strikeout,strikeout,True,696285,688297,Jacob Young,Chris Roycroft,0,3e393624-c0c8-4dab-a3ef-5fb562221efe,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,114.0,107.0,105.0,128.0,96.0,108.0,,,,0.295,0.211,,,2.02,-1.13,,,95.5,,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,109.0,103.0,107.0,,,,0.495,,,,0.03,,,96.0,,0.286,0.327,0.161,,,
80,2024-07-07,744832,Hit By Pitch,hit_by_pitch,False,682928,688297,CJ Abrams,Chris Roycroft,0,bf1e360f-ec7e-467a-a3e3-820a638b65b7,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,114.0,107.0,105.0,128.0,96.0,108.0,,,,0.295,0.211,,,2.02,-1.13,,,95.5,,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,109.0,103.0,107.0,,,,0.495,,,,0.03,,,96.0,,0.286,0.327,0.161,,,
81,2024-07-07,744832,Strikeout,strikeout,True,657041,688297,Lane Thomas,Chris Roycroft,1,10eea31a-6afb-4e6c-b754-44b47d47430e,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,114.0,107.0,105.0,128.0,96.0,108.0,,,,0.295,0.211,,,2.02,-1.13,,,95.5,,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,109.0,103.0,107.0,,,,0.495,,,,0.03,,,96.0,,0.286,0.327,0.161,,,
