,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC
61,2024-07-27,746278,Flyout,field_out,True,686469,687863,Vinnie Pasquantino,Porter Hodge,0,f3cf49fa-8960-4f17-8eee-e41f909f1a3d,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,,,,109.0,90.0,101.0,,,,123.0,100.0,110.0,,,,52.0,93.0,96.0,,0.651,,0.014,0.335,,,1.33,,-1.78,,3.91,,,95.4,,89.6,,,82.6,,0.183,0.282,0.203,,,,,,,,,,,,,,,,,,,0.07,0.093,0.5,,,,,,
62,2024-07-27,746278,Strikeout,strikeout,True,521692,687863,Salvador Perez,Porter Hodge,0,91532bef-6c33-4b65-8e4a-c58ce0419e54,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,,,,109.0,90.0,101.0,,,,123.0,100.0,110.0,,,,52.0,93.0,96.0,,0.651,,0.014,0.335,,,1.33,,-1.78,,3.91,,,95.4,,89.6,,,82.6,,0.183,0.282,0.203,,,,,,,,,,,,,,,,,,,0.07,0.093,0.5,,,,,,
63,2024-07-27,746278,Groundout,field_out,True,666023,687863,Freddy Fermin,Porter Hodge,0,cb657cdf-c9c8-4d58-b4e7-2fc62d9fdafd,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,,,,109.0,90.0,101.0,,,,123.0,100.0,110.0,,,,52.0,93.0,96.0,,0.651,,0.014,0.335,,,1.33,,-1.78,,3.91,,,95.4,,89.6,,,82.6,,0.183,0.282,0.203,,,,,,,,,,,,,,,,,,,0.07,0.093,0.5,,,,,,
64,2024-07-27,746278,Single,single,False,643565,663460,Mike Tauchman,Kris Bubic,0,c2564da3-c169-42e3-856a-d7221199ed77,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
65,2024-07-27,746278,Single,single,False,621020,663460,Dansby Swanson,Kris Bubic,1,6fb1c244-7da6-47de-87e0-6d2becb2e4a6,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
66,2024-07-27,746278,Sac Bunt,sac_bunt,True,665804,663460,Miguel Amaya,Kris Bubic,1,6a43308c-e3e2-4904-8a53-adebf646022d,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
67,2024-07-27,746278,Single,single,False,623520,663460,David Bote,Kris Bubic,1,7b3bc3d2-47ac-40e6-8b8a-61f6e9a3ddd0,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
68,2024-07-27,746278,Fielders Choice,fielders_choice,False,663538,663460,Nico Hoerner,Kris Bubic,1,c9969026-5727-4a85-822e-290424ad6305,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
69,2024-07-27,746278,Groundout,field_out,True,683737,663460,Michael Busch,Kris Bubic,1,232f6099-945d-40f7-b044-e7dc99181c01,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
70,2024-07-27,746278,Intent Walk,intent_walk,False,673548,663460,Seiya Suzuki,Kris Bubic,0,07462786-0716-1003-000c-f08cd117d70a,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
71,2024-07-27,746278,Flyout,field_out,True,664023,608717,Ian Happ,Chris Stratton,0,9aa7d204-ebf8-4335-874c-9d17ffb29b7c,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,5.2,4.84,53.2,96.0,95.0,96.0,0.81,7.04,5.2,7.55,0.84,1.31,0.272,0.392,0.215,0.278,0.407,88.0,100.0,99.0,131.0,98.0,107.0,76.0,93.0,87.0,76.0,99.0,98.0,109.0,98.0,101.0,,,,,,,0.096,0.386,,,0.216,0.211,0.091,-0.52,,,-1.15,0.91,0.36,0.42,91.8,,,85.1,91.7,86.0,79.2,0.271,0.407,0.208,0.3,0.55,0.163,0.15,0.275,0.273,,,,0.224,0.367,0.148,0.24,0.44,0.283,,,,,,,,,,,,
72,2024-07-27,746278,Single,single,False,592669,593576,Hunter Renfroe,Héctor Neris,0,651616c2-a443-487e-b446-da1f14350fee,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,86.0,96.0,108.0,0.08,0.486,,0.396,0.038,,,0.33,,-0.56,0.91,-3.98,,,93.0,,82.9,,92.9,85.6,,0.235,0.432,0.163,0.308,0.385,0.033,,,,,,,0.667,1.333,0.4,,,,,,,,,,0.216,0.297,0.358,,,
73,2024-07-27,746278,Pop Out,field_out,True,641658,593576,Garrett Hampson,Héctor Neris,0,54e54b1d-5544-47ab-bd2c-d1933125af26,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,86.0,96.0,108.0,0.08,0.486,,0.396,0.038,,,0.33,,-0.56,0.91,-3.98,,,93.0,,82.9,,92.9,85.6,,0.235,0.432,0.163,0.308,0.385,0.033,,,,,,,0.667,1.333,0.4,,,,,,,,,,0.216,0.297,0.358,,,
74,2024-07-27,746278,Pop Out,field_out,True,679845,593576,Nick Loftin,Héctor Neris,0,1c142653-3d36-4d0c-91a1-173bd3c2bdaf,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,86.0,96.0,108.0,0.08,0.486,,0.396,0.038,,,0.33,,-0.56,0.91,-3.98,,,93.0,,82.9,,92.9,85.6,,0.235,0.432,0.163,0.308,0.385,0.033,,,,,,,0.667,1.333,0.4,,,,,,,,,,0.216,0.297,0.358,,,
75,2024-07-27,746278,Groundout,field_out,True,686681,593576,Michael Massey,Héctor Neris,0,52fdbd4f-f63b-45ff-991d-37f3b6ddaaa5,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,86.0,96.0,108.0,0.08,0.486,,0.396,0.038,,,0.33,,-0.56,0.91,-3.98,,,93.0,,82.9,,92.9,85.6,,0.235,0.432,0.163,0.308,0.385,0.033,,,,,,,0.667,1.333,0.4,,,,,,,,,,0.216,0.297,0.358,,,
