,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
68,2024-05-11,746069,Groundout,field_out,True,669394,656546,Jake Burger,Jeff Hoffman,0,700b1200-ea03-4df0-bb4b-118939ce7255,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,,,,121.0,103.0,103.0,113.0,107.0,116.0,109.0,95.0,102.0,0.085,0.408,0.395,,,1.24,3.89,2.07,,,96.5,,96.6,86.4,,0.194,0.323,0.312,0.157,0.255,0.44,,,,0.154,0.154,0.167,,,,108.0,103.0,103.0,,0.113,,0.27,,90.4,0.16,0.24,0.275,,,,,,
69,2024-05-11,746069,Flyout,field_out,True,605137,656546,Josh Bell,Jeff Hoffman,0,620bec6e-b404-4598-9b5b-9a7c6cfbbb66,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,,,,121.0,103.0,103.0,113.0,107.0,116.0,109.0,95.0,102.0,0.085,0.408,0.395,,,1.24,3.89,2.07,,,96.5,,96.6,86.4,,0.194,0.323,0.312,0.157,0.255,0.44,,,,0.154,0.154,0.167,,,,108.0,103.0,103.0,,0.113,,0.27,,90.4,0.16,0.24,0.275,,,,,,
70,2024-05-11,746069,Flyout,field_out,True,660821,656546,Jesús Sánchez,Jeff Hoffman,0,752498d0-a60d-4bbb-9295-d755649a6336,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,,,,121.0,103.0,103.0,113.0,107.0,116.0,109.0,95.0,102.0,0.085,0.408,0.395,,,1.24,3.89,2.07,,,96.5,,96.6,86.4,,0.194,0.323,0.312,0.157,0.255,0.44,,,,0.154,0.154,0.167,,,,108.0,103.0,103.0,,0.113,,0.27,,90.4,0.16,0.24,0.275,,,,,,
71,2024-05-11,746069,Lineout,field_out,True,547180,666277,Bryce Harper,George Soriano,0,20fcf124-adec-4c24-9a70-6d4997698801,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,,,,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,,0.157,0.61,,-3.45,,-1.45,94.5,88.8,,83.5,,0.125,0.25,0.276,0.368,0.895,0.255,0.286,0.286,0.0,,,,,,,,,,,,,,,,,,,,,,,,
72,2024-05-11,746069,Groundout,field_out,True,664761,666277,Alec Bohm,George Soriano,0,7de7a7ef-662b-4d85-9650-b85be2651c1a,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,,,,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,,0.157,0.61,,-3.45,,-1.45,94.5,88.8,,83.5,,0.125,0.25,0.276,0.368,0.895,0.255,0.286,0.286,0.0,,,,,,,,,,,,,,,,,,,,,,,,
73,2024-05-11,746069,Single,single,False,592206,666277,Nick Castellanos,George Soriano,0,11a1be5f-9fe9-4dd2-94b0-7e7af40fa101,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,,,,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,,0.157,0.61,,-3.45,,-1.45,94.5,88.8,,83.5,,0.125,0.25,0.276,0.368,0.895,0.255,0.286,0.286,0.0,,,,,,,,,,,,,,,,,,,,,,,,
74,2024-05-11,746069,Groundout,field_out,True,681082,666277,Bryson Stott,George Soriano,0,a669d614-be7e-44f6-b525-25eadfb7da1d,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,,,,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,,0.157,0.61,,-3.45,,-1.45,94.5,88.8,,83.5,,0.125,0.25,0.276,0.368,0.895,0.255,0.286,0.286,0.0,,,,,,,,,,,,,,,,,,,,,,,,
75,2024-05-11,746069,Single,single,False,624503,614179,Nick Gordon,José Ruiz,0,fd963a18-51b0-4ccc-9b1a-3081fb79869d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,0.242,0.248,0.047,0.426,0.038,-0.88,1.67,-1.48,-2.08,-2.94,96.3,90.4,95.8,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.25,0.5,0.167,0.25,0.357,0.143,,,,,,,,,,,,,,,,,,,0.339,0.536,0.343
76,2024-05-11,746069,Forceout,force_out,True,660644,614179,Vidal Bruján,José Ruiz,1,5308bd67-e2e6-4b03-a11b-bd43ef83acc4,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,0.242,0.248,0.047,0.426,0.038,-0.88,1.67,-1.48,-2.08,-2.94,96.3,90.4,95.8,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.25,0.5,0.167,0.25,0.357,0.143,,,,,,,,,,,,,,,,,,,0.339,0.536,0.343
77,2024-05-11,746069,Home Run,home_run,False,672640,614179,Otto Lopez,José Ruiz,1,3ef07ee6-548e-4c0c-9855-a792031fbcc1,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,0.242,0.248,0.047,0.426,0.038,-0.88,1.67,-1.48,-2.08,-2.94,96.3,90.4,95.8,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.25,0.5,0.167,0.25,0.357,0.143,,,,,,,,,,,,,,,,,,,0.339,0.536,0.343
78,2024-05-11,746069,Strikeout,strikeout,True,663743,614179,Nick Fortes,José Ruiz,0,804fc5a4-0735-4a9c-82bf-660671e92256,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,0.242,0.248,0.047,0.426,0.038,-0.88,1.67,-1.48,-2.08,-2.94,96.3,90.4,95.8,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.25,0.5,0.167,0.25,0.357,0.143,,,,,,,,,,,,,,,,,,,0.339,0.536,0.343
79,2024-05-11,746069,Strikeout,strikeout,True,665862,614179,Jazz Chisholm Jr.,José Ruiz,0,0db21cef-924d-4ad3-bd0f-423fa8c70813,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,0.242,0.248,0.047,0.426,0.038,-0.88,1.67,-1.48,-2.08,-2.94,96.3,90.4,95.8,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.25,0.5,0.167,0.25,0.357,0.143,,,,,,,,,,,,,,,,,,,0.339,0.536,0.343
