,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FS%,wFS/C,vFS
76,2024-05-30,745081,Strikeout,strikeout,True,669127,664126,Shea Langeliers,Pete Fairbanks,0,9fd9427b-8fca-4646-bc69-c0d8b63b6431,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,113.0,93.0,98.0,,,,137.0,99.0,106.0,,,,,0.532,,0.46,-0.09,,,2.43,97.2,,,85.0,0.274,0.339,0.216,,,,,,,0.167,0.25,0.222,93.0,120.0,95.0,,,,,0.008,,-5.64,94.9,,,,,,,,,,
77,2024-05-30,745081,Strikeout,strikeout,True,666018,695243,Jonathan Aranda,Mason Miller,0,81a96ef4-91e6-411c-b3b1-5d7cc93b1b9f,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
78,2024-05-30,745081,Walk,walk,False,650490,695243,Yandy Díaz,Mason Miller,1,817fa30c-3a9c-4a37-877d-b66f0eeeab1a,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
79,2024-05-30,745081,Sac Fly,sac_fly,True,668227,695243,Randy Arozarena,Mason Miller,1,2ad9ac13-afa6-4b58-ac21-e8c87b95c974,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
80,2024-05-30,745081,Intent Walk,intent_walk,False,664040,695243,Brandon Lowe,Mason Miller,0,07450816-0816-1033-000c-f08cd117d70a,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
81,2024-05-30,745081,Intent Walk,intent_walk,False,670623,695243,Isaac Paredes,Mason Miller,1,07450816-0826-1033-000c-f08cd117d70a,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
82,2024-05-30,745081,Flyout,field_out,True,676356,695243,Jonny DeLuca,Mason Miller,0,064f0c65-e82e-42f7-8a8c-7428b19099ee,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
83,2024-05-30,745081,Flyout,field_out,True,663662,664076,Daz Cameron,Garrett Cleavinger,1,b1fe52ca-4cbc-41bd-887b-8ac27f416352,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,114.0,95.0,97.0,0.087,0.213,0.31,0.389,1.12,1.15,-2.87,0.08,96.1,90.8,95.5,83.8,0.115,0.231,0.235,0.364,0.636,0.148,0.231,0.333,0.321,0.265,0.294,0.328,,,,,,,,,,,,,,,,,,,,,
84,2024-05-30,745081,Strikeout,strikeout,True,680869,664076,Zack Gelof,Garrett Cleavinger,0,48e6771b-b561-4b1c-8b1c-d70750f6c1e1,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,114.0,95.0,97.0,0.087,0.213,0.31,0.389,1.12,1.15,-2.87,0.08,96.1,90.8,95.5,83.8,0.115,0.231,0.235,0.364,0.636,0.148,0.231,0.333,0.321,0.265,0.294,0.328,,,,,,,,,,,,,,,,,,,,,
85,2024-05-30,745081,Groundout,field_out,True,664913,664076,Seth Brown,Garrett Cleavinger,0,125bf823-db50-4f9a-ad4c-807cc132cff7,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,114.0,95.0,97.0,0.087,0.213,0.31,0.389,1.12,1.15,-2.87,0.08,96.1,90.8,95.5,83.8,0.115,0.231,0.235,0.364,0.636,0.148,0.231,0.333,0.321,0.265,0.294,0.328,,,,,,,,,,,,,,,,,,,,,
86,2024-05-30,745081,Flyout,field_out,True,642350,621053,Jose Siri,Tyler Ferguson,0,4b07c7d2-59f5-4cb5-8738-9ec457fa06e1,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,125.0,105.0,104.0,77.0,97.0,98.0,101.0,101.0,110.0,107.0,96.0,100.0,0.203,0.369,0.147,0.256,-0.15,-2.87,6.05,-1.59,95.3,90.5,94.6,84.1,0.222,0.444,0.271,0.067,0.067,0.115,0.667,1.0,0.235,0.263,0.579,0.211,110.0,123.0,119.0,,,,,0.025,,3.97,88.3,,,,,,,,,,
87,2024-05-30,745081,Groundout,field_out,True,642708,621053,Amed Rosario,Tyler Ferguson,1,9d05f761-ca14-4b75-90fe-efd664954576,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,125.0,105.0,104.0,77.0,97.0,98.0,101.0,101.0,110.0,107.0,96.0,100.0,0.203,0.369,0.147,0.256,-0.15,-2.87,6.05,-1.59,95.3,90.5,94.6,84.1,0.222,0.444,0.271,0.067,0.067,0.115,0.667,1.0,0.235,0.263,0.579,0.211,110.0,123.0,119.0,,,,,0.025,,3.97,88.3,,,,,,,,,,
88,2024-05-30,745081,Strikeout,strikeout,True,676609,621053,José Caballero,Tyler Ferguson,0,ee2b9327-df8a-4626-9aa6-3e668d461dd6,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,125.0,105.0,104.0,77.0,97.0,98.0,101.0,101.0,110.0,107.0,96.0,100.0,0.203,0.369,0.147,0.256,-0.15,-2.87,6.05,-1.59,95.3,90.5,94.6,84.1,0.222,0.444,0.271,0.067,0.067,0.115,0.667,1.0,0.235,0.263,0.579,0.211,110.0,123.0,119.0,,,,,0.025,,3.97,88.3,,,,,,,,,,
89,2024-05-30,745081,Sac Bunt,sac_bunt,True,680474,663992,Max Schuemann,Richard Lovelady,1,c5b00cb2-92be-4942-8906-1ff285c319fb,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,54.0,108.0,106.0,95.0,100.0,95.0,116.0,98.0,105.0,,,,0.313,0.154,,0.533,-5.92,,-2.76,1.89,92.1,,91.9,85.1,0.571,1.0,0.214,0.471,0.588,0.156,,,,0.194,0.258,0.274,,,,,,,,,,,,,,,,,,,,,
90,2024-05-30,745081,Intent Walk,intent_walk,False,647351,663992,Abraham Toro,Richard Lovelady,0,07450816-0916-1033-000c-f08cd117d70a,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,54.0,108.0,106.0,95.0,100.0,95.0,116.0,98.0,105.0,,,,0.313,0.154,,0.533,-5.92,,-2.76,1.89,92.1,,91.9,85.1,0.571,1.0,0.214,0.471,0.588,0.156,,,,0.194,0.258,0.274,,,,,,,,,,,,,,,,,,,,,
91,2024-05-30,745081,Strikeout,strikeout,True,668709,663992,JJ Bleday,Richard Lovelady,1,bd3f5813-2055-46ad-a688-d5eb60138503,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,54.0,108.0,106.0,95.0,100.0,95.0,116.0,98.0,105.0,,,,0.313,0.154,,0.533,-5.92,,-2.76,1.89,92.1,,91.9,85.1,0.571,1.0,0.214,0.471,0.588,0.156,,,,0.194,0.258,0.274,,,,,,,,,,,,,,,,,,,,,
92,2024-05-30,745081,Pop Out,field_out,True,691016,663992,Tyler Soderstrom,Richard Lovelady,0,59c4eeed-f237-4376-bdec-bd0f6b128867,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,54.0,108.0,106.0,95.0,100.0,95.0,116.0,98.0,105.0,,,,0.313,0.154,,0.533,-5.92,,-2.76,1.89,92.1,,91.9,85.1,0.571,1.0,0.214,0.471,0.588,0.156,,,,0.194,0.258,0.274,,,,,,,,,,,,,,,,,,,,,
93,2024-05-30,745081,Groundout,field_out,True,666163,621053,Ben Rortvedt,Tyler Ferguson,1,cf1a0245-7f03-46c5-a985-e2f3bcf5b639,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,125.0,105.0,104.0,77.0,97.0,98.0,101.0,101.0,110.0,107.0,96.0,100.0,0.203,0.369,0.147,0.256,-0.15,-2.87,6.05,-1.59,95.3,90.5,94.6,84.1,0.222,0.444,0.271,0.067,0.067,0.115,0.667,1.0,0.235,0.263,0.579,0.211,110.0,123.0,119.0,,,,,0.025,,3.97,88.3,,,,,,,,,,
94,2024-05-30,745081,Single,single,False,680700,519008,Richie Palacios,T.J. McFarland,1,a4aca8bf-b688-4d49-a849-084804c6510e,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,-3.0,92.0,88.0,44.0,107.0,105.0,94.0,99.0,103.0,62.0,114.0,74.0,0.481,0.005,0.002,0.399,7.5,5.39,1.3,0.24,88.2,82.2,87.9,78.1,,,,0.275,0.362,0.085,,,,0.256,0.419,0.299,88.0,101.0,101.0,,,,,0.113,,-2.63,81.2,,,,,0.235,0.412,0.294,,,
